mean_Ax,std_Ax,median_Ax,cov_Ax,twf_perc_Ax,svf_perc_Ax,maxi_Ax,mini_Ax,skewness_Ax,kurt_Ax,mean_AY,std_AY,median_AY,cov_AY,twf_perc_AY,svf_perc_AY,maxi_AY,mini_AY,skewness_AY,kurt_AY,mean_Az,std_Az,median_Az,cov_Az,twf_perc_Az,svf_perc_Az,maxi_Az,mini_Az,skewness_Az,kurt_Az
0.405329,5.9017515,-2.2673898,2.429352077869635,-4.301336646080017,7.901147365570068,11.296247,-8.207616,[0.5445189  0.56387544 0.54196703],[-1.40228   -1.3701224 -1.3994173],1.9450631,16.012959,0.22506298,4.00161948798375,-5.458974480628967,7.1996214389801025,63.30495,-78.456,[ 0.5386681  -0.34704098  0.40366858],[2.696803  6.1338663 4.7650666],-3.343175,10.95794,-1.4365723,3.31027794930026,-7.983750581741333,3.215527594089508,29.023548,-68.01691,[-1.3507276 -1.5612272 -1.239435 ],[4.3142576 5.620826  3.893054 ]
0.3545381,5.8240023,-2.2290812,2.413296970107528,-4.483302474021912,7.77185583114624,11.727219,-8.087902,[0.5489909 0.570767  0.5491348],[-1.420949  -1.3902757 -1.4189259],2.4350617,16.18598,0.75420046,4.023180314519801,-4.80772852897644,8.186067342758179,73.94038,-78.456,[ 0.99136925 -0.49153936  1.0527264 ],[3.4932609 7.1650343 4.1166115],-3.1557662,11.012544,-1.9226125,3.3185152822133714,-8.480564594268799,3.49326491355896,33.29017,-49.36541,[-0.48909146 -0.8061851  -0.78046197],[2.4449258 1.4575014 2.1868892]
0.42767572,5.8693247,-1.9609212,2.4226689175665475,-4.362390995025635,7.553975701332092,11.727219,-9.50532,[0.48974863 0.5044523  0.48288378],[-1.3575307 -1.3283637 -1.3471855],0.47247273,15.773214,0.0,3.9715506216350764,-6.903926730155945,6.658512353897095,71.59876,-78.456,[-0.22626407 -0.593719   -0.29511338],[5.3313465 7.405778  6.1644497],-3.009244,11.249473,-0.9768691,3.3540233478768493,-8.866045236587524,2.533155858516693,43.96869,-70.325005,[-1.5958915  -0.19514911 -0.2678071 ],[6.436529 1.918942 4.002267]
0.7223404,6.132539,-0.6847661,2.4763963324700655,-4.05233097076416,6.8823782205581665,12.991402,-16.400867,[-0.06672748 -0.01330818 -0.06990103],[-0.96027374 -1.0552777  -0.9943819 ],1.925837,16.06537,0.038308594,4.008162990659485,-6.779423832893372,8.12501335144043,75.26681,-78.456,[1.2491952  0.35784432 0.3913326 ],[4.0454216 4.5903835 4.017061 ],-2.4761238,9.249883,-1.3958694,3.041361980767676,-8.293810844421387,3.532770574092865,21.926882,-55.78689,[-0.87683976 -0.3367569  -0.31456676],[ 3.3098316  -0.06198239  0.05057788]
0.6870729,6.5313115,1.8196583,2.5556430721040466,-4.744279742240906,5.704388976097107,27.189524,-17.444777,[-0.411107   -0.07687606 -0.37417397],[-0.7913737   0.16440535 -0.73077583],2.756096,16.407831,0.8810977,4.05065811838232,-6.140149116516113,9.402365446090698,71.6227,-78.456,[0.90737057 0.3510979  0.82797456],[2.6287284 3.8736496 2.1607828],-3.69215,7.034883,-3.4429848,2.652335390237884,-8.065155982971191,1.2845350801944733,14.121506,-33.874374,[-0.24912606 -0.40467754 -0.6531721 ],[-0.00692034  0.18712783  1.3714399 ]
0.2926298,6.8093104,1.8148696,2.6094655460934484,-5.490100383758545,5.147717475891113,27.189524,-21.333097,[-0.11390944 -0.37221995 -0.31923786],[ 0.35687494 -0.4879806  -0.27839398],1.2464738,15.483691,0.3304116,3.9349321741950187,-7.324124336242676,7.403135895729065,77.63715,-78.456,[0.4764652 1.0112466 0.567899 ],[2.2861881 3.654202  7.03086  ],-2.5576334,6.618519,-3.2825675,2.5726482132902864,-7.372009873390198,2.2278841137886047,15.237243,-29.18636,[0.010349   0.28276783 0.18814415],[ 0.3402877  -0.49475932 -0.29070997]
0.57706296,6.771339,2.5642815,2.602179651689473,-4.662874102592468,5.297360301017761,27.084175,-21.333097,[-0.61209416 -0.46944916 -0.31024593],[-0.30180383 -0.225739    0.4962058 ],0.68452656,15.043107,-0.23464014,3.878544447698889,-6.9518126249313354,6.773438096046448,72.26437,-78.456,[ 0.6125825 -0.2547481 -0.0700933],[2.4056344 6.6397295 4.8221946],-2.419395,6.8885236,-3.5315735,2.624599698743372,-6.891955375671387,2.6193501949310303,18.038559,-36.00529,[-0.21593179  0.10117661  0.14754102],[1.8928404  0.21708679 0.29857016]
0.7692842,6.9541917,3.0335617,2.637080143780788,-4.46414840221405,5.522423267364502,30.316463,-30.417023,[-0.47763327 -0.75907093 -0.7476431 ],[1.3816366  1.9647279  0.07741547],0.44013387,17.238747,-0.38548023,4.151956965464166,-7.309758424758911,6.156909465789795,62.715958,-78.456,[ 0.3830792  -0.24240687 -0.6386262 ],[3.534748  5.9572077 4.9690385],-2.544473,6.7508025,-2.9880705,2.598230651219644,-7.072724342346191,2.2039413452148438,14.954718,-46.62156,[-0.08733144  0.04475598 -1.014884  ],[1.2476168  0.49910378 6.4672422 ]
-0.15782328,6.775919,1.5898067,2.6030595384222943,-5.402708888053894,4.632945656776428,30.316463,-30.417023,[-0.9449332  -0.58049107 -0.2794736 ],[ 1.2160311  -0.09726024  1.6248932 ],0.5590501,22.123253,-0.9912349,4.703536208923276,-8.511690378189087,7.872416019439697,77.08647,-78.456,[ 0.46131042 -0.2988262   0.02065623],[2.9819121 3.797553  2.83076  ],-2.5290453,6.6784606,-3.4693222,2.5842717732452103,-7.513273119926453,3.2945390939712524,14.011368,-32.44259,[ 0.16412143  0.04873091 -0.19293441],[-0.68728185 -0.7616234   0.7603569 ]
-0.44575235,6.316069,1.6831839,2.513179087556068,-6.5723183155059814,4.245071053504944,18.091234,-17.559702,[-0.49721953 -0.49046308 -0.43739787],[-0.83677626 -0.6677842  -0.7078526 ],0.7368738,15.676018,0.07661719,3.95929510913628,-7.340884327888489,7.537215709686279,48.35981,-78.456,[-1.1481581  -0.27034515 -0.29615158],[6.706399  3.6592736 4.3535986],-2.3652763,9.002899,-1.7119153,3.000483156080346,-7.867627382278442,3.092221736907959,21.400139,-55.408592,[-1.0306096  -0.16798234 -0.29462594],[ 5.140109   -0.10776162  0.15653133]
-0.29225445,6.1319776,2.2745728,2.4762830125282504,-7.13377845287323,4.410276889801025,18.091234,-17.080845,[-0.5983563  -0.47243997 -0.55453676],[-1.0622689  -0.91886973 -1.0690325 ],1.0648911,16.545605,0.5578689,4.067628880049229,-6.2993693351745605,8.47817087173462,66.11105,-78.456,[-0.6350177   0.04644883  0.6668287 ],[5.735038 5.488038 3.102234],-2.382962,10.676422,-1.0846121,3.267479474937926,-8.997730731964111,3.918250799179077,37.69087,-43.485043,[-0.0788829  -0.09131107 -0.14024831],[0.6946075  0.03573632 0.85023904]
-0.90467346,5.7847323,1.709521,2.4051470520045872,-8.099873304367065,3.6824135184288025,6.7758327,-11.645812,[-0.58896047 -0.5893294  -0.6076755 ],[-1.3791093 -1.3861331 -1.3566322],-0.16964315,17.900808,-1.4293895,4.230934688027054,-8.375216484069824,7.530032753944397,76.2341,-78.456,[ 0.68199897 -0.55753154  0.12498396],[2.5746498 4.285559  4.964912 ],-2.6082168,9.914104,-1.6760011,3.148667092861664,-7.788615942001343,3.8081136345863342,24.847912,-37.566364,[-0.53834546 -0.45223153 -0.59383184],[0.46041918 0.93927383 0.7203381 ]
-1.3100582,5.7444153,1.1612293,2.3967509848132167,-8.648164987564087,3.433407783508301,8.561971,-12.929151,[-0.51956254 -0.52414614 -0.54742736],[-1.4131624 -1.39951   -1.3692452],1.646719,15.517051,1.1779892,3.9391687883490123,-6.316129207611084,8.571547508239746,71.627495,-78.456,[-0.4963747   0.71076894 -0.33260277],[7.222927  2.0245194 4.7062764],-2.972699,9.261945,-1.793321,3.0433443398361923,-7.237929940223694,2.9964503049850464,27.13685,-65.85726,[-0.3796065 -0.7667057 -1.6602435],[0.7401073 2.085184  7.620859 ]
-1.8003842,5.5188212,-0.8092691,2.349217154600961,-8.3907790184021,3.462139070034027,8.561971,-12.929151,[-0.2622756 -0.2662513 -0.2819227],[-1.4498976 -1.4470247 -1.4456937],2.1160629,13.968523,1.6424809,3.7374487321584353,-5.203983187675476,8.678093433380127,59.51719,-78.456,[ 0.9409925  -0.462041    0.64794487],[2.3285513 4.4675813 2.4224224],-3.5835295,9.954907,-2.9306073,3.1551398411635203,-7.744321584701538,1.7502239048480988,33.64931,-75.54455,[-1.5703183 -0.081571  -0.5814449],[11.121655   2.968773   3.6139708]
-1.448025,5.5282907,-1.0726407,2.351231751358464,-7.605453014373779,3.1508818864822388,9.433491,-10.060795,[-0.11422761 -0.13458264 -0.13102531],[-1.2656301 -1.2613189 -1.2450438],2.4169052,14.009121,1.5395266,3.7428760253529783,-4.770616888999939,8.867242574691772,68.91237,-78.456,[-0.05251707  0.23623788  1.1924651 ],[8.237812  7.453414  3.5301065],-2.537146,9.371049,-1.0750349,3.061216903015389,-8.26388168334961,3.2083446383476257,26.988405,-32.696384,[-0.19975501 -0.0962194  -0.37646258],[0.50356245 0.3162334  0.00305343]
-0.28662008,5.9924464,-1.0247549,2.4479473896668824,-5.260248899459839,3.7554394006729126,13.709688,-15.055277,[-0.02767003 -0.00811936 -0.03210618],[-0.85526085 -0.82058525 -0.8360238 ],2.438422,12.788475,0.78772044,3.5760977386840387,-4.860402703285217,7.283421516418457,65.842896,-78.456,[1.2795411  0.38747585 1.5898513 ],[4.1489625 7.1826267 5.8198385],-2.7182143,11.190189,-1.7981097,3.3451740405503965,-8.160927534103394,4.619777083396912,35.29658,-78.453606,[-0.48489365 -1.1042829  -1.3446403 ],[0.45230126 2.836708   7.6977377 ]
-0.12529317,6.032995,-1.7837439,2.456215630599037,-5.330880403518677,6.832098364830017,13.709688,-15.055277,[0.25528994 0.26394537 0.24730518],[-0.9970865 -0.9818306 -1.0047265],2.251372,13.551229,0.77335477,3.6811993321816185,-5.050748825073242,8.453030824661255,61.858803,-78.456,[ 0.03740948  1.1900215  -0.07163541],[7.350196  3.3282828 7.160982 ],-2.9474313,8.769484,-1.793321,2.961331384071053,-8.066352844238281,2.278164267539978,26.796862,-32.270203,[-0.35656774 -0.0220559  -0.06545099],[1.3887796  0.90907717 0.5837295 ]
-0.47248867,5.8927712,-2.2458413,2.427503088370656,-6.007266283035278,6.705201148986816,10.601903,-9.783057,[0.4037952  0.41476208 0.40180779],[-1.35565   -1.3457507 -1.3612064],2.3480535,14.816599,0.8930691,3.849233546072765,-5.160885691642761,7.208001375198364,74.61077,-78.456,[0.48700604 0.20408009 1.3317491 ],[2.900694 6.299617 4.505849],-2.4237688,9.686001,-1.1324978,3.1122340567467943,-8.151350259780884,2.9593387842178345,27.730633,-48.752476,[-0.29867008 -0.11484502 -0.61782545],[0.3722551 1.0050187 2.3508868]
-0.53323174,6.0201406,-2.394287,2.453597491009514,-5.528409004211426,6.228737831115723,12.052841,-10.616269,[0.43308368 0.44933724 0.4326894 ],[-1.2066984 -1.173871  -1.1951181],1.5122758,16.443249,0.24900585,4.055027589151435,-6.073109149932861,8.488945007324219,78.453606,-78.456,[-0.22466151  0.6124174  -0.41899654],[4.917648  6.549965  4.4306827],-2.7101614,12.134001,-1.2737608,3.48338926595898,-7.1313841342926025,3.5531221628189087,51.15155,-78.453606,[-2.2295654  -0.57626474 -0.7039747 ],[11.548596   4.9048433  4.9554353]
-0.42656627,6.0555353,-2.4038644,2.4607997310767256,-5.186026096343994,6.103037714958191,12.052841,-10.616269,[0.43289933 0.45199183 0.4335674 ],[-1.1743726 -1.151473  -1.1622244],-0.40898418,15.910137,-0.7781433,3.9887513304935007,-7.7012245655059814,6.561543941497803,66.5133,-78.456,[-1.0060906   0.05897747 -0.28030655],[7.478076  4.765744  3.7247481],-3.3497195,9.934349,-1.3958694,3.1518802420235756,-7.6796756982803345,2.977295994758606,16.946764,-54.78608,[-1.4089454 -1.024196  -0.9499227],[3.717136  1.5320606 1.0268774]
-0.5144846,6.0440307,-2.5499158,2.458461036167,-5.314120173454285,6.474152565002441,12.929151,-13.297871,[0.39036018 0.41946524 0.39479503],[-1.2302026 -1.180555  -1.2147557],2.7779956,15.79775,0.93137765,3.974638407833153,-4.8208969831466675,7.557567358016968,70.03769,-78.456,[0.35626516 0.12230746 0.6557531 ],[5.658724  4.651102  5.5816774],-2.9973958,11.426569,-1.7214924,3.3803208405394525,-8.480564832687378,4.3240824937820435,31.829653,-78.453606,[-1.563004   -0.53635246 -0.56022805],[7.476945  1.5502028 1.2897129]
-0.80026644,5.931454,-2.9210303,2.4354576944942283,-5.757063269615173,6.288595080375671,12.929151,-13.297871,[0.41689435 0.42527336 0.40854907],[-1.2449259 -1.2333457 -1.2709521],3.6027954,15.548339,2.2961214,3.9431382032685187,-4.306125164031982,8.778653621673584,67.67692,-78.456,[0.8249694  0.901298   0.12733419],[2.5340018 1.8718772 4.4100313],-3.826925,10.768147,-1.9202182,3.281485558183503,-7.74192750453949,2.2661927342414856,31.87275,-78.453606,[-1.2517723 -2.152052  -2.5228379],[ 4.571512 11.159927 11.652148]
-0.9618411,5.7902236,-2.9282131,2.4062883448332255,-6.064729332923889,6.249089360237122,9.313777,-9.280257,[0.45864457 0.47670755 0.4532012 ],[-1.4111893 -1.3847631 -1.408178 ],2.628241,16.187546,0.9122234,4.023374923663862,-5.339260101318359,8.259093284606934,68.44788,-78.456,[ 0.2226097 -0.1586312  0.57326  ],[4.92008   6.835041  5.4649076],-2.4289725,9.272296,-1.5084009,3.04504449094644,-8.077127456665039,3.3759448528289795,33.14651,-34.353233,[-0.23221679  0.02321634 -0.28428513],[0.48720002 0.9233954  1.0662298 ]
-0.9548338,5.8007417,-2.810893,2.408472892211135,-6.143740653991699,6.2035980224609375,9.313777,-9.280257,[0.448802   0.47083855 0.45326495],[-1.4163282 -1.3931508 -1.4170364],1.0559924,16.290594,-0.86673194,4.036160812077753,-6.820127010345459,7.696435809135437,68.37605,-78.456,[ 0.76670206 -0.5284123   1.0800142 ],[4.228012  5.6038876 3.2085094],-2.5170183,9.028976,-1.5467095,3.0048255257884255,-8.213602304458618,3.1425018906593323,26.490393,-30.742647,[-0.17062601 -0.31430694 -0.18124694],[ 0.3068471   0.31063986 -0.00897598]
-0.91076297,5.7707396,-2.9042702,2.4022363654226213,-6.131769299507141,6.228737950325012,9.045617,-8.102267,[0.48535588 0.49886936 0.4802726 ],[-1.4436411 -1.4248002 -1.4451877],2.273623,18.266605,1.1301036,4.273944943164016,-5.696008920669556,8.139379262924194,75.33864,-78.456,[-0.76482046 -0.56680197  0.6741499 ],[6.643257  5.1681795 3.7959094],-3.0417984,10.620934,-2.2578127,3.2589773752996267,-9.069559097290039,3.999656558036804,37.78185,-70.88526,[ 0.07079788 -0.43048543 -1.108356  ],[0.8558593 1.0789766 5.6167107]
-0.8862454,5.7812853,-3.067082,2.40443034541442,-6.024026393890381,6.261060953140259,10.199663,-8.49493,[0.51149535 0.53065056 0.51113683],[-1.4121732 -1.3857841 -1.4144461],3.2556996,16.435118,1.1372864,4.054024879247489,-4.110990881919861,7.810164570808411,78.44643,-78.456,[ 0.93204206  0.99411386 -0.13541701],[2.414023  2.2431521 6.704463 ],-2.8862412,10.480971,-1.5131896,3.2374328311742233,-6.9829384088516235,3.410661995410919,35.210384,-42.192127,[-0.9824896 -0.4445498 -0.3087105],[1.687674  2.3028011 1.6271472]
-0.94676495,5.7824726,-3.0407448,2.404677236236421,-6.000083565711975,5.96656334400177,10.199663,-9.174909,[0.48162198 0.5010288  0.48233747],[-1.4024872 -1.3728868 -1.3921195],2.6665657,13.525756,2.442173,3.677737875687062,-4.078668117523193,7.552778720855713,73.57645,-78.456,[ 0.29533648 -0.5645149   1.249176  ],[ 8.391008 11.138615  6.070817],-2.8483636,9.857996,-1.8651497,3.139744573518438,-8.139378786087036,3.3986905813217163,32.025986,-43.7963,[-0.2313819  -0.7442278  -0.08272194],[0.6683979  2.265592   0.81726336]
-0.92498505,5.8262405,-3.136516,2.413760663270238,-5.945014953613281,6.135360598564148,9.864463,-9.174909,[0.5120151  0.52861637 0.50939476],[-1.4027276 -1.3764547 -1.4067378],1.8212545,16.183405,-0.11492579,4.02286029119647,-5.144125819206238,7.605453133583069,73.55729,-78.456,[-0.51617444  0.89607483  0.04646343],[7.8798523 9.218458  7.452568 ],-2.963058,9.290246,-1.7885325,3.0479904871614445,-8.627813339233398,3.477702021598816,19.992298,-51.036625,[-0.87989974 -0.95656276 -0.70424896],[2.3076777  2.7240205  0.84319305]
-0.87183166,5.791668,-3.234682,2.406588443883254,-5.889946222305298,6.555558204650879,9.768691,-8.930691,[0.54358935 0.5641592  0.5428725 ],[-1.4220507 -1.3941593 -1.4248925],2.4089084,16.575169,0.5530803,4.071261304512293,-5.164477348327637,7.321730017662048,68.05043,-78.456,[0.6677749  1.4244715  0.07003342],[4.803768  3.2071204 6.232441 ],-2.3816257,11.327674,-0.21788013,3.36566099184816,-6.3688037395477295,3.7111451029777527,32.61019,-78.453606,[-2.3001218  -1.2556642  -0.86664045],[11.805172   2.4772515  2.3924232]
-0.89044344,5.712456,-3.2322876,2.3900745231789062,-5.943817615509033,6.619006872177124,8.356062,-8.930691,[0.5276201 0.5470054 0.5281315],[-1.4695747 -1.4470589 -1.4687786],2.1240518,12.578972,1.0798235,3.546684629734221,-4.22831118106842,6.636963963508606,64.68406,-78.456,[1.320776   0.27351898 1.1785868 ],[3.3950796 9.43817   3.8958411],-3.6058843,11.163882,-1.8172638,3.3412396285741313,-8.141773462295532,3.5279821157455444,47.967148,-49.245697,[-1.0572668  -0.6399744  -0.67624533],[1.2968163 3.2910242 2.6018076]
-0.83632445,5.772357,-3.1293333,2.4025729930637927,-5.901917576789856,6.432252287864685,10.980201,-8.6338,[0.49179086 0.5156326  0.4967068 ],[-1.4359546 -1.404739  -1.4307613],1.8710079,12.0772705,0.50519454,3.475236755648815,-4.413868427276611,5.978535056114197,68.57238,-78.456,[ 1.9521463  1.2458075 -0.5666219],[ 7.787266   3.7400775 11.350729 ],-2.9293706,11.031499,-2.1572528,3.3213700349398865,-8.253107786178589,3.938602328300476,34.25746,-67.15497,[-1.4186332  -0.15103765 -0.31919193],[4.6286654 1.1372824 1.3382254]
-0.8551037,5.8223104,-3.1053905,2.412946424538446,-5.869594693183899,6.317326545715332,10.980201,-10.740772,[0.419968   0.4422604  0.41547146],[-1.3988283 -1.3785448 -1.3996925],2.034338,12.167793,0.7925091,3.488236413135695,-4.2977454662323,6.057546257972717,69.52531,-27.132061,[1.1215227 0.8595835 1.8176396],[2.9998474 2.686966  5.608324 ],-2.8282275,10.755601,-1.1540464,3.279573284630221,-7.822136044502258,3.0455331206321716,48.59924,-54.91537,[-0.36209834 -1.0187714  -0.9750594 ],[3.957014  3.1921687 2.7029014]
-0.98365295,5.7982893,-3.1149676,2.407963724604511,-6.105432033538818,6.445420742034912,9.122234,-10.740772,[0.43200243 0.4456226  0.427388  ],[-1.4571251 -1.4282808 -1.4497628],2.1624005,10.555997,1.3120694,3.2489993682419245,-3.378339111804962,6.537600874900818,64.05197,-78.456,[ 1.9886523  -0.71991146  0.63641953],[ 8.365714  13.821144   2.7748022],-3.9535265,11.077133,-2.2458413,3.328232741067087,-7.861641764640808,2.438581347465515,43.21688,-67.0161,[-0.8306713 -1.2860191 -1.27329  ],[1.6494799 3.5029926 5.262068 ]
-0.65271467,5.9842963,-2.935396,2.4462821427359716,-5.962971925735474,6.571120977401733,11.310613,-9.20364,[0.50422573 0.52484757 0.50238484],[-1.3566568 -1.3296607 -1.3600738],2.3245976,7.9379997,2.1644354,2.8174456029073207,-3.33643901348114,7.0188528299331665,45.83623,-16.640295,[0.47793543 1.09345    0.5143644 ],[0.77352476 3.7742038  1.1758871 ],-3.7559423,10.107048,-2.0542984,3.1791583846464726,-8.189659118652344,2.8815245032310486,15.878912,-58.23864,[-1.5153939 -0.9772616 -1.0917225],[3.7831035 1.521224  2.0182123]
0.9744667,5.7943134,-0.6560347,2.4071380165636813,-3.466927707195282,7.623409986495972,11.310613,-9.20364,[0.2816261  0.28604105 0.2889959 ],[-1.3681244 -1.3504927 -1.3650861],3.0073364,7.251299,2.6887846,2.692823593260232,-2.282952845096588,7.510878682136536,42.0772,-16.82705,[0.95517075 0.64244854 0.17342418],[ 2.8252954  1.2285357 -0.2146833],-3.2024546,11.088852,-2.2458413,3.329992782080907,-8.699642419815063,3.450167715549469,42.302265,-65.15813,[-0.13282499 -0.90992    -0.66589296],[2.3576684 4.2684183 1.1378956]
3.0248864,4.837861,2.4685102,2.1995138238020218,-0.4585059732198715,8.084310054779053,11.775104,-7.35525,[0.05990209 0.07150463 0.07870568],[-1.0541747 -1.0388386 -1.0846869],3.0682948,7.068787,3.402282,2.658719070893145,-0.9553205668926239,7.194832801818848,32.06908,-13.843768,[0.01546809 0.00880375 0.2505698 ],[0.29621577 0.28971982 1.0825605 ],-3.0771897,10.227301,-2.0997896,3.1980151100207297,-8.553591012954712,3.287356197834015,33.5296,-78.453606,[-1.9591669  -0.6720545  -0.15346391],[9.921903   2.622499   0.70640016]
3.319033,4.839501,2.7941332,2.1998865661854596,0.4058316573500633,8.488945007324219,11.775104,-7.35525,[-0.06735859 -0.04402268 -0.06413813],[-0.96495557 -0.99475217 -0.9846382 ],3.1402352,7.9296327,3.718328,2.8159603448427335,-2.8204703330993652,7.9669904708862305,48.96796,-14.854157,[ 1.1137614  -0.05088025  0.21077873],[ 4.2518     -0.65109706  0.29740524],-2.6785772,9.431579,-1.4581208,3.071087533133732,-7.8293187618255615,3.2993276119232178,20.600447,-56.26096,[-0.25447437 -0.5025357  -1.2184963 ],[0.2028668 0.5568025 4.1531677]
2.5715601,5.242665,2.643293,2.2896866191676453,-2.905467391014099,7.955018877983093,10.4486685,-8.748725,[-0.17951733 -0.1546033  -0.16830242],[-1.2581799 -1.2781991 -1.275017 ],2.9897385,7.03038,3.4070706,2.6514863326418032,-2.405061364173889,7.8496702909469604,46.267204,-16.08961,[-0.1532758   0.83641994 -0.07741191],[-0.35863376  4.3187313  -0.45619607],-2.969243,10.340205,-1.3719265,3.215618943930689,-8.412327527999878,3.5962191820144653,26.294062,-39.577564,[-0.5960882 -0.5883087 -0.6571062],[0.94637895 1.1603446  1.4753475 ]
2.3106308,5.3382163,2.9090588,2.310458029218244,-3.377142012119293,7.667704463005066,13.068019,-8.748725,[-0.2102922  -0.20173173 -0.20412992],[-1.3085192 -1.3142942 -1.3241373],3.0206404,7.071403,3.5435448,2.659210978200265,-2.160844087600708,7.649747252464294,36.54161,-15.2228775,[0.29040313 0.42521778 0.03954968],[ 1.1652975   1.3950467  -0.07210898],-2.648409,11.165172,-1.2617893,3.34143257050475,-7.734744548797607,3.814099431037903,42.68056,-57.96569,[-1.1104592  -0.93295306 -0.5544737 ],[4.4117746 2.6679788 2.4452944]
2.5817277,5.2627068,3.5650935,2.29405901331936,-3.2921448349952698,7.738336086273193,13.068019,-7.4175014,[-0.24889855 -0.22489911 -0.23293675],[-1.406645  -1.422047  -1.4176812],2.0247288,8.311246,2.3871043,2.8829231551107855,-3.6955822110176086,7.51686418056488,39.069977,-78.456,[ 0.251076    0.26900372 -2.3617244 ],[-0.29095078  0.1100688  22.099035  ],-3.1039698,9.75535,-1.4653037,3.1233555854105117,-8.043607711791992,2.2063356041908264,36.51288,-38.811394,[-0.60797256 -0.45964187 -0.14821082],[1.1131043 1.2450848 1.5738735]
3.37541,4.595413,4.625763,2.143691490865188,-1.0307405889034271,7.429473042488098,9.984178,-6.3592267,[-0.52801746 -0.5180046  -0.5217321 ],[-1.1005292 -1.1173083 -1.1188021],2.6735966,7.3270407,2.50203,2.7068506926504545,-2.711530089378357,7.401938557624817,32.164852,-12.905208,[0.23200804 0.43465942 0.24403122],[-0.2979684   0.38027024 -0.3051908 ],-3.2678268,10.956003,-1.5299494,3.3099853759626967,-7.816150188446045,2.9904645681381226,33.802544,-49.533012,[-0.51131034 -0.77578837 -0.54358995],[2.0821662 2.0218873 1.4696107]
3.5556998,4.2921386,5.4541864,2.0717477106316706,-1.0307405889034271,7.163707256317139,9.830943,-3.8404365,[-0.62846494 -0.611011   -0.60739344],[-1.178973  -1.2080497 -1.2119346],2.7586496,7.6144247,2.6121674,2.7594247055329073,-2.6636443734169006,7.087090015411377,41.062023,-15.706524,[0.31466344 0.91033775 0.6748053 ],[0.05847597 2.4983258  1.1420193 ],-2.1927521,10.921142,-1.9369783,3.3047150594946433,-7.819741725921631,4.1085968017578125,31.350796,-49.183445,[-0.45423454 -0.23966704 -0.5174723 ],[1.5773668 1.1126513 1.9530349]
2.7785304,5.0094686,5.145323,2.2381842094542708,-3.185598909854889,7.120609760284424,8.643376,-6.8141413,[-0.6460809  -0.61891264 -0.624673  ],[-1.3190136 -1.3524097 -1.3488863],2.679096,7.8363123,2.858779,2.7993414036173485,-3.2741875648498535,7.533624172210693,31.283756,-15.390477,[0.60380346 0.30107114 0.10207631],[ 0.8504412   0.19122028 -0.24839163],-2.309242,10.708223,-0.9744749,3.272342179982941,-7.899950265884399,4.393516898155212,30.891092,-64.3728,[-0.1159298 -1.2736682 -0.6189487],[0.87363815 5.6930895  1.4523277 ]
2.460441,5.1250925,4.6377344,2.2638667156899257,-3.9254337549209595,7.089484214782715,8.389582,-6.8141413,[-0.59547627 -0.576245   -0.57830596],[-1.3991206 -1.4194204 -1.4263676],2.3864338,7.301002,2.6720243,2.702036644015815,-2.9509589076042175,6.66210401058197,25.298038,-14.887677,[0.2849678  0.38178697 0.20857845],[0.12018228 0.26857305 0.12212944],-3.1779056,10.759997,-1.3767152,3.2802434921601304,-8.500916004180908,2.813287377357483,40.722034,-42.704506,[-0.5834569  -0.1843324  -0.77667016],[1.0326195 1.815865  1.611536 ]
2.4720619,5.1084805,4.5395684,2.2601947822015718,-4.12176513671875,7.23194432258606,8.724782,-5.8851576,[-0.5490914  -0.52944916 -0.53088546],[-1.4428295 -1.4686154 -1.4690777],2.0678658,6.403679,3.0287733,2.5305491289526407,-2.3511900305747986,6.510066628456116,22.410528,-15.840604,[-0.33980134 -0.0903477  -0.3070534 ],[-0.3825755   0.05595922 -0.37121987],-3.0593283,10.929742,-1.4365723,3.306016010160271,-7.773053050041199,3.471716284751892,45.563282,-78.453606,[-0.6247093 -2.4021606 -0.2598852],[ 2.1368923 10.074386   2.8439221]
2.5770032,5.124106,4.436614,2.263648808964935,-4.064302444458008,7.060752511024475,10.941892,-5.8851576,[-0.52351683 -0.50387996 -0.5037931 ],[-1.3845477 -1.4078732 -1.4172428],2.0944107,6.123968,2.693573,2.4746652550172614,-2.0782411098480225,6.019237756729126,20.198206,-12.589162,[-0.02689089 -0.06445847 -0.05647036],[-0.2816782  -0.42230606 -0.36088157],-2.7062347,9.9136915,-1.793321,3.1486015182443965,-7.855656147003174,2.713924467563629,33.8217,-78.453606,[-1.9548982  -0.28428143  0.02361711],[11.6452     1.7458835  1.6134439]
2.4889812,5.108418,4.6137915,2.2601809635123216,-4.228311061859131,6.881181240081787,10.941892,-5.918678,[-0.57151365 -0.54783773 -0.55143654],[-1.3726897 -1.4071131 -1.4036946],2.3345973,7.1599836,2.269784,2.67581457409678,-3.2634133100509644,6.742312669754028,27.00277,-11.301035,[0.3922567  0.49648395 0.34972137],[ 0.10081506  0.46003604 -0.00896192],-1.9713762,9.835802,-1.417418,3.136208232603038,-8.31057071685791,3.5878393054008484,34.061127,-43.518562,[ 0.05269019 -0.05243355  0.1465508 ],[0.36193943 1.1736631  0.30718517]
